X,Y,Z,VX,VY,VZ
-150273489.7943707,-7301326.547433626,33110.50959024439,0.965024136616792,-29.89364302665673,0.0004464562795618576
-150167767.4216204,-9882854.78989275,33149.55394618958,1.48203527473953,-29.86239256933026,0.000467704474701236
-150017434.9693219,-12461280.55304083,33193.0044662375,1.997628930880966,-29.82185630591729,0.0005470565873686439
-149822623.572921,-15035809.23124005,33245.49480270687,2.511611611529636,-29.77221101505069,0.0006753248526170097
-149583479.4380988,-17605661.05982432,33310.8216500422,3.023825792526365,-29.71362227079629,0.0008425241311762477
-149300161.2737021,-20170069.9420104,33391.91913724039,3.534137748133179,-29.6462407919959,0.001038773959148642
-148972838.6561623,-22728282.20152076,33490.88687932212,4.04242844532766,-29.57020388146366,0.001254660822631593
-148601691.0125483,-25279555.57810419,33609.03178407624,4.548588345238755,-29.48563919690141,0.001481224456552965
-148186906.8936424,-27823158.57156947,33746.89879771136,5.052515775754096,-29.39266876258999,0.001709742774012923
-147728683.2625031,-30358370.09095788,33904.27978567779,5.554118041905551,-29.29141184045808,0.001931462627249303
-147227224.6047646,-32884479.27002469,34080.20112487301,6.053314265127304,-29.18198579878774,0.002137393740792248
-146682741.7586984,-35400785.2525536,34272.89969822206,6.550038835080103,-29.06450449373224,0.002318260358986635
-146095450.4646274,-37906596.72504371,34479.80420884117,7.044244240163962,-28.93907405975436,0.002464682289224029
-145465569.7430702,-40401230.98587589,34697.5435200464,7.535901993060476,-28.80578650440998,0.002567621449744095
-144793320.3163041,-42884012.40008883,34922.00457939506,8.025000550121408,-28.66471210942872,0.002619074183314751
-144078923.3624326,-45354270.20006331,35148.45782425441,8.511539666750485,-28.51589217500053,0.002612920568902055
-143322599.9039298,-47811335.7365785,35371.75760107487,8.995521481627373,-28.35933382621532,0.002545784060457024
-142524571.0687247,-50254539.42152336,35586.61135738716,9.476939483500628,-28.19500823592047,0.002417738175434891
-141685059.3380159,-52683207.68750921,35787.89853430912,9.95576697938424,-28.02285280575184,0.002232735029512156
-140804290.7573531,-55096660.29815836,35971.01230925322,10.43194653076894,-27.84277699798429,0.001998703253093481
-139882497.9845966,-57494208.29395097,36132.19573987648,10.90538123826396,-27.65467109327712,0.00172732498535666
-138919923.9968924,-59875152.79973224,36268.84567447007,11.37592824658133,-27.45841732503361,0.00143351450823026
-137916826.2494187,-62238784.89192782,36379.75840925798,11.84339489416857,-27.25390328520025,0.00113458463687266
-136873481.0163312,-64584386.72220401,36465.28797245026,12.30753860071003,-27.04103755500722,0.0008490484403473886
-135790187.5157226,-66911234.06016578,36527.38395476341,12.76807230902227,-26.81976664309505,0.0005950338249700593
-134667271.2618789,-69218600.268414,36569.4791643545,13.22467710023394,-26.59009061337402,0.0003884293483462642
-133505086.0149167,-71505761.4255157,36596.21653864905,13.67702177761002,-26.35207328847895,0.0002410883065380176
-132304013.8418829,-73772001.94932592,36613.04008030519,14.12478621137525,-26.10584312853771,0.0001595560115479344
-131064463.1965358,-76016619.8337573,36625.71321260929,14.56768283667157,-25.85158351229203,0.0001447066612776382
-129786865.4270805,-78238930.66937065,36639.84938409179,15.00547079849559,-25.58951504278502,0.0001923716807112896
-128471670.4894069,-80438269.98115824,36660.53081770614,15.43796007932794,-25.31987528391913,0.0002946813560953387
-127119342.7074699,-82613993.90750775,36692.05691497773,15.86500674539196,-25.04290139751555,0.0004416412355947585
-125730357.199558,-84765478.63135569,36737.82263439521,16.28650299757944,-24.75881891674648,0.0006225051473247589
-124305197.2385855,-86892119.13068709,36800.29713370651,16.70236611599238,-24.46783708888061,0.0008267012126044193
-122844352.5032486,-88993327.76050657,36881.0611747466,17.11252925509154,-24.17014929017434,0.001044273679957186
-121348317.9885095,-91068533.01142824,36980.86491936073,17.51693550648003,-23.86593633319109,0.001265935042390254
-119817593.2768619,-93117178.6049408,37099.67850920558,17.91553545091541,-23.5553706542155,0.001482871551722553
-118252681.8852177,-95138722.93107472,37236.72036077082,18.30828774642101,-23.23861983257936,0.001686444308122148
-116654090.45708,-97132638.71932262,37390.45974498242,18.69516197292238,-22.91584830900377,0.0018679129502992
-115022327.6469004,-99098412.74895248,37558.60068777204,19.07614272241964,-22.58721645907844,0.002018298546438757
-113357902.6433222,-101035545.3434088,37738.06405231357,19.45123361691692,-22.25287645882221,0.002128496265905611
-111661323.408349,-102943549.3635799,37924.99361433834,19.82045955271586,-21.91296486522292,0.002189730511593879
-109933094.869358,-104821948.4425846,38114.81794594228,20.18386522423089,-21.56759270493747,0.002194390697101589
-108173717.4619293,-106670274.3241366,38302.39894367009,20.54150827247175,-21.21683507536861,0.002137177788913647
-106383686.519987,-108488063.3909394,38482.28559143096,20.89344659638734,-20.86072337216753,0.002016345553396803
-104563492.9665543,-110274852.757829,38649.06716971844,21.23972138086542,-20.49924348765878,0.001834700000330258
-102713625.5322484,-112030176.5500878,38797.78969017416,21.58033942403222,-20.13234205979022,0.001600014436041519
-100834574.371166,-113753563.0638386,38924.37523379922,21.91525916363489,-19.75994033430485,0.001324669562187353
-98926835.59727632,-115444533.3531614,39025.97792880237,22.244383712981,-19.38195268567178,0.001024577332759513
-96990916.0782984,-117102601.4721544,39101.22518210858,22.56756179441765,-18.9983057406443,0.0007176556959276326
-95027337.85242791,-118727276.2699778,39150.31966490299,22.88459517324164,-18.60895478429658,0.0004221814236808896
-93036641.70756716,-120318064.422363,39175.0030002743,23.19525021253275,-18.213895855773,0.0001552655806191794
-91019389.6599796,-121874474.3135063,39178.39757162333,23.49927153063602,-17.81317338261016,-6.843313999826961e-05
-88976166.20651442,-123396020.3965897,39164.74881717563,23.79639659868521,-17.40688366654369,-0.0002377215483990724
-86907578.30075942,-124882227.6786361,39139.09293857217,24.08637055813494,-16.99517424252817,-0.0003455765437765379
-84814254.07333902,-126332635.9617053,39106.87953853607,24.36896025471504,-16.57823883724815,-0.0003894695651904811
-82696840.42999406,-127746803.4575362,39073.58555392176,24.64396587156845,-16.15630798525076,-0.000371234052903624
-80555999.81532282,-129124309.437484,39044.3611670211,24.91122833070298,-15.72963635748064,-0.0002964649293533128
-78392406.5664588,-130464755.7198189,39023.74445553124,25.17063128778034,-15.29848894138638,-0.0001735555665387523
-76206743.3271547,-131767767.0067488,39015.46767860651,25.42209789238137,-14.86312864740059,-1.257917947405929e-05
-73999697.91665769,-133032990.2896978,39022.35838073492,25.66558383969594,-14.4238073871901,0.0001757508012536491
-71771960.87922114,-134260093.6693092,39046.32012970001,25.90106894930618,-13.98076147928087,0.0003808625180621306
-69524223.74662326,-135448764.9555179,39088.36647171527,26.12854938912978,-13.53421100560314,0.0005927715244347098
-67257177.88948147,-136598710.3417611,39148.67925461382,26.34803199594114,-13.08436193616897,0.0008022083094303412
-64971513.74235199,-137709653.3297085,39226.66693589091,26.55953135265136,-12.63140955853874,0.001000506719439187
-62667920.15955893,-138781333.9558677,39321.00669015944,26.76306964837493,-12.17554181895623,0.001179359052449591
-60347083.67612278,-139813508.2588706,39429.66365324706,26.95867892002274,-11.71694136551123,0.001330550826714294
-58009687.49742896,-140805947.8288072,39549.89057762176,27.14640493689308,-11.25578523932018,0.001445792786317845
-55656410.12194914,-141758439.1949564,39678.22168476135,27.32631157396184,-10.79224131000115,0.001516776342465054
-53287923.62541436,-142670782.7423932,39810.48565176874,27.49848392692773,-10.32646088959717,0.001535581598741675
-50904891.81478361,-143542790.8303686,39941.87284880131,27.66302776678604,-9.8585677927636,0.001495535331505149
-48507968.68422003,-144374284.8705873,40067.09640787542,27.82006268113711,-9.388645671278075,0.001392509291722632
-46097797.80546573,-145165091.3691609,40180.67774917185,27.9697071877372,-8.916727500870588,0.001226446635250955
-43675013.32866168,-145915037.3438875,40277.35817629099,28.11205682432767,-8.442792546606787,0.001002660437605218
-41240243.01611493,-146623945.9742961,40352.59167442471,28.24716013621515,-7.966775289956419,0.0007323206570735152
-38794113.16488744,-147291633.5771432,40403.02830456942,28.37500032914073,-7.48858679780935,0.0004317121240773325
-36337254.60807239,-147917908.8006448,40426.8801734671,28.49548948097857,-7.008143455143448,0.0001203136278120631
-33870308.57941329,-148502574.3133542,40424.08927225322,28.60847729570519,-6.525394494958995,-0.0001817444157583559
-31393931.31795605,-149045430.5370989,40396.27653169632,28.71377047678145,-6.040340867933554,-0.00045608097258798
-28908796.79093003,-149546280.515001,40346.5111246556,28.8111557158682,-5.553042617275072,-0.0006877630872672569
-26415597.50269175,-150004934.9744795,40278.97042966634,28.90042023616677,-5.063616597357803,-0.0008661444700976961
-23915043.75076599,-150421216.9191774,40198.55949687213,28.98136699095334,-4.572228545422078,-0.0009850072939072696
-21407861.80744376,-150794965.4265785,40110.53847341985,29.05382449610384,-4.079083101122836,-0.001042280504286675
-18894791.43726501,-151126038.5729528,40020.1843957603,29.11765262001637,-3.584413785108487,-0.001039553509460056
-16376583.04028302,-151414315.5161217,39932.49948070198,29.17274562524093,-3.088473550232488,-0.0009814964958245742
-13853994.62494081,-151659697.7866285,39851.97219492495,29.21903312670388,-2.591525893897735,-0.0008752204116208029
-11327788.78248854,-151862109.8358746,39782.39585085958,29.25647909556096,-2.093836581174013,-0.0007295881583022634
-8798729.831941625,-152021498.9085686,39726.74778694659,29.2850789242637,-1.595666374051067,-0.0005545090757488325
-6267581.293458014,-152137834.3528104,39687.12805981189,29.30485484196866,-1.097265391642808,-0.0003602791192734989
-3735103.805293471,-152211106.5336266,39664.75046432763,29.31585037721395,-0.5988696343022093,-0.0001570413103747226
-1202053.525872358,-152241325.5469658,39659.97275950015,29.3181248356672,-0.1006998261237762,4.557521990583568e-05
1330819.023088416,-152228519.9237666,39672.34944438189,29.31174875944677,0.3970377490776121,0.0002386163065728475
3862769.790866621,-152172735.4674961,39700.69042359293,29.29680109288765,0.8941491384981162,0.0004137846956351887
6393061.875351933,-152074034.2952147,39743.11227644235,29.2733684190228,1.390450287306835,0.0005632985069240481
8920966.224980582,-151932494.0655181,39797.07479105145,29.24154625253578,1.885765322292674,0.0006797068052187827
11445762.52838735,-151748207.2855591,39859.4032478556,29.20144199118377,2.379926614623681,0.0007557624284274533
13966740.40164155,-151521280.4982045,39926.30641756952,29.15317866127136,2.872777656640837,0.0007844714251217244
16483200.88160357,-151251833.0671834,39993.41128247231,29.09689793892246,3.364179598087935,0.0007594535769344102
18994458.06734404,-150939995.2280135,40055.84695473313,29.03276009253544,3.854021648385521,0.0006757374635566471
21499840.51511574,-150585905.1110129,40108.41811215132,28.96093780738991,4.342234081134023,0.0005310319970548427
23998691.73235597,-150189704.6508429,40145.90420345962,28.88160117892819,4.828800156871689,0.0003273162413681696
26490368.97043539,-149751534.7305146,40163.49415074289,28.79489365336668,5.313760737604384,7.228121603652937e-05
28974239.6970771,-149271530.4907863,40157.31341454387,28.70090365427009,5.797204906748789,-0.000220103851802822
31449675.77692651,-148749818.1753152,40124.93714947253,28.59964184093104,6.279243966335789,-0.0005305552807257641
33916046.33412121,-148186514.773831,40065.74835246801,28.49103483784318,6.759974320779181,-0.0008370413272156263
36372710.98511101,-147581730.9111478,39981.02965699136,28.37494000104197,7.239441822186482,-0.001118197007972555
38819015.08906014,-146935576.2838646,39873.76701594144,28.25117567283885,7.71762005962526,-0.001356378546472303
41254287.85442286,-146248166.158717,39748.24076675624,28.11955491624186,8.19440748975986,-0.001539433796187151
43677843.10500291,-145519627.4265208,39609.52844236791,27.97991201521202,8.66963937465188,-0.00166100722744833
46088981.83889756,-144750103.2824112,39463.03022710234,27.83211730756392,9.143106226575586,-0.001719811266149396
48486995.60241013,-143939756.2999847,39314.07977953553,27.67608177941993,9.614571634814917,-0.001718473867297732
50871169.9613046,-143088770.1317869,39167.65571732074,27.51175543263204,10.08378595247477,-0.001662414903945031
53240787.70142789,-142197350.2282078,39028.18086870015,27.33912316603834,10.55049544460984,-0.001558953031791432
55595131.65339149,-141265723.9222122,38899.38777261227,27.15820043723436,11.01444806698648,-0.00141665771772459
57933487.16699924,-140294140.1077988,38784.23200582713,26.96902953908803,11.47539730720621,-0.001244875886790453
60255144.2903659,-139282868.6316265,38684.84179145843,26.7716764362457,11.9331051028109,-0.001053354132984019
62559399.68658484,-138232199.4550349,38602.49801680446,26.56622778966318,12.38734426468185,-0.0008519078147388726
64845558.29039706,-137142441.627959,38537.64129630476,26.35278788783338,12.83790037832574,-0.0006501271040058043
67112934.6947417,-136013922.12913,38489.90225355327,26.13147549035523,13.28457295863686,-0.0004571377069488847
69360854.2706609,-134846984.6452568,38458.14917898923,25.90242088016193,13.72717569722315,-0.0002814417190508678
71588654.05786009,-133641988.3662274,38440.54540421069,25.66576358285169,14.16553588283993,-0.0001308523470502365
73795683.50332578,-132399306.8532764,38434.60855018348,25.42165119232396,14.59949338139756,-1.251155041792629e-05
75981305.15633789,-131119326.991238,38437.26602903754,25.17023955454351,15.02889983963878,6.705020764119496e-05
78144895.4368485,-129802447.9693202,38444.90600141138,24.91169423593956,15.45361897709184,0.0001018826408296647
